dateTime;steps;synced
1613730000;3687;0
1613730600;4103;0
1613731200;4369;0
1613731800;4553;0
1613732400;4849;0
1613733000;5070;0
1613733600;5370;0
1613734200;5768;0
1613734800;5992;0
1613735400;6488;0
1613736000;6770;0
1613736600;7011;0
1613737200;7239;0
1613737800;7369;0
1613738400;7516;0
1613739600;7594;0
1613740200;8127;0
1613740800;8626;0
1613741400;8883;0
1613742000;9059;0
1613742600;9101;0
1613743800;9189;0
1613744400;9228;0
1613745000;9267;0
1613745600;9338;0
1613746800;9356;0
1613747400;9417;0
1613748000;9700;0
1613748600;10202;0
1613749200;10244;0
1613749800;10306;0
1613750400;10362;0
1613751000;10431;0
1613751600;10489;0
1613752200;10543;0
1613752800;10583;0
1613753400;10690;0
1613754000;10806;0
1613755200;11219;0
1613755800;11506;0
1613756400;11565;0
1613757000;11650;0
1613757600;11785;0
1613759400;11798;0
1613760000;12126;0
1613760600;12713;0
1613761200;13052;0
1613761800;13455;0
1613762400;13594;0
1613763000;13786;0
1613766600;13953;0
1613767200;14285;0
1613767800;14557;0
1613768400;14574;0
1613769000;14587;0
1613769600;14615;0
1613807400;93;0
1613808000;348;0
1613808600;584;0
1613809200;683;0
1613810400;697;0
1613811600;707;0
1613812200;725;0
1613812800;1080;0
1613813400;1308;0
1613814000;1365;0
1613815200;1443;0
1613815800;1564;0
1613816400;1976;0
1613817000;2298;0
1613817600;2635;0
1613818200;3184;0
1613818800;3401;0
1613819400;3568;0
1613820000;3648;0
1613820600;3766;0
1613821200;3933;0
1613821800;4163;0
1613822400;4518;0
1613823000;4720;0
1613823600;5078;0
1613824200;5360;0
1613824800;5408;0
1613825400;5496;0
1613826000;5611;0
1613826600;5722;0
1613827200;5909;0
1613827800;6464;0
1613828400;7008;0
1613829000;7294;0
1613829600;7389;0
1613830200;7519;0
1613830800;7614;0
1613831400;7689;0
1613832000;7803;0
1613832600;7898;0
1613833200;8138;0
1613833800;8304;0
1613834400;8468;0
1613835000;8592;0
1613835600;8917;0
1613836200;9293;0
1613836800;9810;0
1613837400;10087;0
1613838000;10610;0
1613838600;10971;0
1613839200;11093;0
1613839800;11211;0
1613840400;11279;0
1613841000;11339;0
1613841600;11386;0
1613842200;11425;0
1613842800;11598;0
1613843400;11803;0
1613844000;12104;0
1613844600;12289;0
1613845200;12690;0
1613845800;12788;0
1613846400;12907;0
1613847000;13159;0
1613848200;13495;0
1613848800;13889;0
1613849400;14007;0
1613850000;14017;0
1613850600;14444;0
1613851200;14867;0
1613851800;15338;0
1613852400;15721;0
1613853000;16194;0
1613853600;16620;0
1613854200;16745;0
1613854800;16816;0
1613855400;16828;0
1613857200;16851;0
1613857800;16881;0
1613896800;87;0
1613897400;166;0
1613898000;218;0
1613898600;325;0
1613899200;481;0
1613899800;520;0
1613902800;534;0
1613903400;657;0
1613904000;723;0
1613904600;795;0
1613905200;971;0
1613905800;1170;0
1613906400;1201;0
1613907000;1304;0
1613907600;1485;0
1613908200;1524;0
1613908800;1604;0
1613909400;1739;0
1613910000;2611;0
1613910600;3333;0
1613911200;4242;0
1613911800;5064;0
1613912400;5420;0
1613913000;5543;0
1613913600;5680;0
1613914200;5780;0
1613914800;5820;0
1613917200;5866;0
1613917800;6046;0
1613918400;6222;0
1613919000;6405;0
1613919600;6687;0
1613920200;7008;0
1613920800;7230;0
1613921400;7298;0
1613922000;7437;0
1613923200;7523;0
1613923800;7692;0
1613924400;7999;0
1613925000;8120;0
1613925600;8238;0
1613926200;8323;0
1613928600;8357;0
1613929800;8644;0
1613930400;8836;0
1613931000;9000;0
1613931600;9401;0
1613932200;9473;0
1613932800;9588;0
1613933400;9614;0
1613934000;9765;0
1613934600;10019;0
1613935200;10436;0
1613935800;10767;0
1613936400;10921;0
1613937600;11037;0
1613938200;11133;0
1613938800;11254;0
1613939400;11373;0
1613940000;11403;0
1613940600;11442;0
1613941200;11570;0
1613941800;11637;0
1613942400;11681;0
1613943000;11708;0
1613944200;11728;0
1613945400;11850;0
1613948400;12;0
1613949000;135;0
1613949600;177;0
1613974200;258;0
1613974800;313;0
1613975400;473;0
1613976000;640;0
1613976600;773;0
1613977200;912;0
1613977800;1435;0
1613978400;1839;0
1613979000;1880;0
1613979600;2009;0
1613984400;2146;0
1613985000;2237;0
1613985600;2429;0
1613986200;2504;0
1613986800;2754;0
1613987400;2939;0
1613988000;3163;0
1613988600;3543;0
1613989200;3786;0
1613989800;4083;0
1613991000;4185;0
1613991600;4357;0
1613992200;4705;0
1613992800;4880;0
1613993400;5238;0
1613994000;5466;0
1613994600;5706;0
1613995200;5867;0
1613995800;6232;0
1613996400;6495;0
1613997000;6757;0
1613997600;6783;0
1613998200;6859;0
1613998800;6875;0
1613999400;7236;0
1614000000;7532;0
1614000600;8298;0
1614001200;9188;0
1614001800;9520;0
1614002400;9565;0
1614003600;9812;0
1614004200;9908;0
1614004800;9977;0
1614005400;10009;0
1614006000;10048;0
1614006600;10064;0
1614007200;10113;0
1614007800;10308;0
1614008400;10468;0
1614009000;10498;0
1614009600;10583;0
1614010200;10770;0
1614010800;10858;0
1614011400;10934;0
1614012000;11026;0
1614012600;11121;0
1614013200;11173;0
1614013800;11176;0
1614015000;11186;0
1614018600;11466;0
1614019200;11767;0
1614019800;11847;0
1614020400;12057;0
1614021000;12347;0
1614021600;12785;0
1614022200;12817;0
1614022800;12953;0
1614023400;13261;0
1614024000;13595;0
1614024600;13775;0
1614025200;13831;0
1614025800;13850;0
1614027000;13881;0
1614027600;13910;0
1614028200;13934;0
1614028800;13948;0
1614060600;60;0
1614061200;145;0
1614061800;259;0
1614062400;503;0
1614063000;874;0
1614063600;1226;0
1614064200;1622;0
1614064800;2002;0
1614065400;2155;0
1614066000;2352;0
1614066600;2548;0
1614067200;2705;0
1614068400;2858;0
1614069000;3043;0
1614069600;3184;0
1614070200;3380;0
1614071400;3399;0
1614073800;3439;0
1614074400;3530;0
1614075000;3717;0
1614075600;3821;0
1614076200;4058;0
1614076800;4410;0
1614078600;4506;0
1614079200;4612;0
1614079800;4731;0
1614080400;4775;0
1614081000;4820;0
1614081600;4864;0
1614082200;5081;0
1614082800;5462;0
1614083400;5752;0
1614084000;5925;0
1614084600;6141;0
1614085200;6224;0
1614086400;6244;0
1614088800;6435;0
1614089400;6640;0
1614090000;6667;0
1614091200;6757;0
1614091800;6841;0
1614092400;7019;0
1614093000;7064;0
1614093600;7142;0
1614094800;7222;0
1614095400;7265;0
1614096000;7604;0
1614096600;8045;0
1614097200;8331;0
1614097800;8361;0
1614098400;8831;0
1614099000;8900;0
1614099600;8954;0
1614100200;8995;0
1614100800;9127;0
1614101400;9360;0
1614102000;9690;0
1614102600;10098;0
1614103200;10508;0
1614103800;10586;0
1614104400;10883;0
1614105000;11248;0
1614106200;11309;0
1614108000;11457;0
1614108600;11653;0
1614109200;11963;0
1614109800;11991;0
1614110400;12018;0
1614111000;12034;0
1614111600;12122;0
1614112200;12214;0
1614112800;12267;0
1614115200;12336;0
1614118200;12376;0
1614147000;15;0
1614147600;296;0
1614148200;538;0
1614148800;628;0
1614149400;955;0
1614150000;1265;0
1614150600;1312;0
1614151200;1501;0
1614151800;1665;0
1614152400;2059;0
1614153000;2301;0
1614153600;2749;0
1614154200;3086;0
1614154800;3228;0
1614157200;3241;0
1614158400;3266;0
1614159000;3927;0
1614159600;4075;0
1614160200;4325;0
1614160800;4630;0
1614161400;5479;0
1614162000;5640;0
1614162600;6025;0
1614163200;6160;0
1614163800;6231;0
1614164400;6579;0
1614165000;6614;0
1614165600;6627;0
1614166200;6647;0
1614166800;7298;0
1614167400;7967;0
1614168000;7968;0
1614170400;7996;0
1614171000;8020;0
1614171600;8097;0
1614172200;8147;0
1614172800;9004;0
1614173400;9453;0
1614174000;9533;0
1614174600;9578;0
1614175800;9608;0
1614176400;9661;0
1614177000;9682;0
1614177600;9927;0
1614178200;10754;0
1614178800;10980;0
1614179400;11337;0
1614180000;11713;0
1614180600;11736;0
1614181200;11770;0
1614184200;11806;0
1614184800;12044;0
1614185400;12252;0
1614186000;12529;0
1614186600;12616;0
1614187200;12998;0
1614187800;13217;0
1614188400;13634;0
1614189000;13843;0
1614189600;14102;0
1614190200;14523;0
1614190800;14768;0
1614191400;15259;0
1614192000;15449;0
1614192600;15542;0
1614193200;15581;0
1614193800;15606;0
1614194400;15672;0
1614195000;15756;0
1614195600;15965;0
1614196200;16126;0
1614196800;16147;0
1614197400;16175;0
1614198000;16247;0
1614198600;16310;0
1614233400;108;0
1614234000;210;0
1614234600;408;0
1614235200;660;0
1614235800;867;0
1614236400;950;0
1614237000;1423;0
1614237600;1693;0
1614238200;1819;0
1614238800;1946;0
1614240000;2284;0
1614240600;2726;0
1614241200;2764;0
1614241800;2788;0
1614242400;2829;0
1614243000;2851;0
1614243600;2947;0
1614244200;3280;0
1614244800;3663;0
1614245400;3872;0
1614246000;4081;0
1614246600;4135;0
1614247200;4176;0
1614247800;4288;0
1614248400;4535;0
1614249000;5013;0
1614249600;5188;0
1614250200;5503;0
1614250800;5571;0
1614251400;5602;0
1614252000;5693;0
1614253800;5718;0
1614255000;5815;0
1614255600;5898;0
1614256200;6129;0
1614256800;6209;0
1614257400;6413;0
1614258000;6460;0
1614259200;6521;0
1614259800;6707;0
1614262800;6785;0
1614264000;6846;0
1614264600;6861;0
1614265200;6990;0
1614270600;7075;0
1614271200;7403;0
1614271800;7481;0
1614272400;7518;0
1614273000;7592;0
1614273600;7762;0
1614274200;7942;0
1614274800;7993;0
1614275400;8163;0
1614276000;8320;0
1614276600;8407;0
1614277200;8938;0
1614277800;9449;0
1614278400;9942;0
1614279000;10059;0
1614279600;10134;0
1614280200;10182;0
1614280800;10236;0
1614281400;10296;0
1614282000;10378;0
1614282600;10391;0
1614283200;10606;0
1614283800;10833;0
1614284400;10979;0
1614285000;11105;0
1614285600;11222;0
1614286200;11257;0
1614286800;11267;0
1614288000;11313;0
1614289200;11329;0
1614289800;11395;0
1614290400;11443;0
1614291000;11527;0
1614291600;11554;0
1614319200;26;0
1614319800;493;0
1614320400;847;0
1614321000;1076;0
1614321600;1160;0
1614327600;1459;0
1614328200;2060;0
1614328800;2673;0
1614329400;2696;0
1614330600;3002;0
1614331200;3270;0
1614331800;3328;0
1614332400;3464;0
1614333000;3531;0
1614333600;3814;0
1614334200;4508;0
1614334800;5027;0
1614335400;5140;0
1614336000;5150;0
1614336600;5306;0
1614337200;5858;0
1614337800;6699;0
1614338400;7374;0
1614339000;7422;0
1614339600;7432;0
1614341400;7447;0
1614342000;7473;0
1614343200;7484;0
1614345000;7497;0
1614345600;7507;0
1614346200;7702;0
1614346800;7873;0
1614347400;8012;0
1614348000;8088;0
1614348600;8230;0
1614349200;8488;0
1614349800;8616;0
1614350400;8678;0
1614351000;8808;0
1614351600;8828;0
1614357600;8936;0
1614358200;8997;0
1614358800;9221;0
1614359400;9255;0
1614360000;9388;0
1614360600;9642;0
1614361200;9766;0
1614361800;10003;0
1614362400;10227;0
1614363000;10459;0
1614363600;10646;0
1614364200;10758;0
1614364800;11150;0
1614365400;11370;0
1614366600;11592;0
1614367200;12031;0
1614368400;12095;0
1614369000;12233;0
1614369600;12243;0
1614370800;12288;0
1614371400;12305;0
1614373200;12327;0
1614410400;98;0
1614411000;581;0
1614411600;660;0
1614412200;1142;0
1614412800;1487;0
1614413400;1514;0
1614414000;1567;0
1614414600;1602;0
1614415200;1631;0
1614415800;1728;0
1614416400;1851;0
1614417000;1891;0
1614417600;1933;0
1614418200;2117;0
1614418800;2258;0
1614419400;2371;0
1614420000;2449;0
1614420600;2864;0
1614421200;3160;0
1614421800;3364;0
1614422400;3424;0
1614423600;3703;0
1614424200;3790;0
1614424800;3873;0
1614425400;4100;0
1614426000;4185;0
1614426600;4341;0
1614427200;4707;0
1614427800;4903;0
1614428400;5207;0
1614429000;5390;0
1614429600;5481;0
1614430200;5499;0
1614430800;5727;0
1614431400;6034;0
1614432000;6087;0
1614432600;6310;0
1614433200;6435;0
1614433800;6501;0
1614434400;6921;0
1614435000;7204;0
1614435600;7215;0
1614436200;7391;0
1614436800;7645;0
1614437400;7704;0
1614438000;8230;0
1614438600;8409;0
1614439200;8716;0
1614439800;8990;0
1614440400;9018;0
1614441000;9188;0
1614442200;9303;0
1614443400;9443;0
1614444000;9679;0
1614444600;9841;0
1614445200;9955;0
1614445800;10052;0
1614446400;10119;0
1614447000;10221;0
1614447600;10281;0
1614448200;10611;0
1614448800;10799;0
1614449400;11043;0
1614450000;11228;0
1614450600;11414;0
1614451200;11852;0
1614451800;12080;0
1614452400;12458;0
1614453000;12783;0
1614453600;13001;0
1614454200;13413;0
1614454800;13586;0
1614455400;13650;0
1614456000;13665;0
1614456600;13695;0
1614457200;13762;0
1614457800;13824;0
1614459000;13850;0
1614459600;13971;0
1614460200;13990;0
1614461400;14160;0
1614462000;14222;0
1614462600;14253;0
1614463200;14299;0
1614463800;14351;0
1614502200;40;0
1614502800;118;0
1614503400;191;0
1614504000;218;0
1614504600;285;0
1614505200;411;0
1614505800;489;0
1614506400;522;0
1614507000;654;0
1614507600;679;0
1614508200;775;0
1614508800;889;0
1614509400;932;0
1614510000;1014;0
1614510600;1097;0
1614511200;1155;0
1614511800;1228;0
1614512400;1387;0
1614513000;1445;0
1614513600;1485;0
1614514200;1632;0
1614514800;1708;0
1614515400;1739;0
1614516000;1866;0
1614516600;2698;0
1614517200;3555;0
1614517800;4417;0
1614518400;4992;0
1614519000;5541;0
1614519600;5653;0
1614520200;5666;0
1614520800;5676;0
1614524400;5797;0
1614525000;5844;0
1614525600;5956;0
1614526200;6049;0
1614526800;6145;0
1614527400;6155;0
1614528000;6502;0
1614528600;6758;0
1614529200;7025;0
1614529800;7115;0
1614530400;7176;0
1614531000;7278;0
1614531600;7424;0
1614532200;7766;0
1614532800;7913;0
1614533400;8201;0
1614534000;8371;0
1614534600;8394;0
1614535200;8443;0
1614535800;8472;0
1614536400;8517;0
1614537000;8656;0
1614537600;8767;0
1614540000;8920;0
1614540600;8989;0
1614541200;9067;0
1614541800;9081;0
1614542400;9092;0
1614543000;9187;0
1614543600;9419;0
1614544200;9873;0
1614544800;10077;0
1614545400;10194;0
1614546000;10254;0
1614546600;10272;0
1614547200;10455;0
1614547800;10469;0
1614548400;10498;0
1614576600;82;0
1614577200;398;0
1614577800;561;0
1614578400;949;0
1614579000;1190;0
1614579600;1454;0
1614580200;1809;0
1614580800;1976;0
1614581400;2092;0
1614583800;2124;0
1614584400;2167;0
1614585000;2580;0
1614585600;3111;0
1614586200;3637;0
1614586800;3714;0
1614588000;4158;0
1614588600;4333;0
1614589200;4654;0
1614589800;4853;0
1614590400;5398;0
1614591000;5748;0
1614591600;6312;0
1614592200;7261;0
1614592800;8017;0
1614593400;8050;0
1614595200;8078;0
1614595800;8474;0
1614596400;8682;0
1614600600;8763;0
1614601200;8991;0
1614601800;9126;0
1614602400;10220;0
1614603000;10512;0
1614603600;10747;0
1614604200;10926;0
1614604800;11087;0
1614606000;11347;0
1614606600;11688;0
1614607200;11747;0
1614610200;11815;0
1614610800;12148;0
1614611400;12512;0
1614612000;12862;0
1614612600;12984;0
1614613200;13073;0
1614613800;13357;0
1614614400;13407;0
1614615000;13813;0
1614615600;14182;0
1614616200;14539;0
1614616800;14843;0
1614617400;15248;0
1614618000;15372;0
1614618600;15566;0
1614619200;15744;0
1614620400;15860;0
1614621000;15897;0
1614621600;16000;0
1614622200;16065;0
1614622800;16150;0
1614623400;16247;0
1614624000;16272;0
1614624600;16305;0
1614625200;16314;0
1614626400;16409;0
1614627000;16679;0
1614627600;17087;0
1614628200;17228;0
1614630600;17269;0
1614631200;17370;0
1614631800;17415;0
1614665400;171;0
1614666000;202;0
1614666600;284;0
1614667200;608;0
1614667800;927;0
1614668400;1276;0
1614669000;1452;0
1614669600;1977;0
1614670200;2241;0
1614670800;2350;0
1614671400;2412;0
1614672600;2492;0
1614673200;2542;0
1614673800;2628;0
1614674400;3038;0
1614675000;3107;0
1614675600;3199;0
1614676800;3218;0
1614678600;3313;0
1614679200;3444;0
1614679800;3494;0
1614680400;3564;0
1614681000;3633;0
1614681600;3671;0
1614682200;3696;0
1614682800;3908;0
1614683400;4081;0
1614684000;4123;0
1614684600;4294;0
1614685200;4346;0
1614685800;4777;0
1614686400;4919;0
1614687000;5120;0
1614687600;5383;0
1614688200;5448;0
1614688800;5668;0
1614689400;5719;0
1614692400;5753;0
1614693000;5791;0
1614693600;5807;0
1614694200;5904;0
1614694800;5962;0
1614695400;5976;0
1614696000;6012;0
1614696600;6092;0
1614697200;6141;0
1614698400;6196;0
1614699000;6215;0
1614699600;6247;0
1614700200;6293;0
1614700800;6429;0
1614701400;6579;0
1614702000;6810;0
1614703200;7076;0
1614703800;7277;0
1614705000;7356;0
1614705600;7410;0
1614706200;7613;0
1614706800;7993;0
1614707400;8352;0
1614708000;8742;0
1614708600;8837;0
1614709200;8913;0
1614709800;8926;0
1614710400;8937;0
1614711000;9039;0
1614711600;9054;0
1614713400;9156;0
1614714000;9394;0
1614714600;9665;0
1614715200;9919;0
1614717000;9983;0
1614717600;10049;0
1614718800;10089;0
1614719400;10144;0
1614720000;10166;0
1614720600;10176;0
1614751800;93;0
1614752400;138;0
1614753000;216;0
1614753600;575;0
1614754200;804;0
1614754800;856;0
1614755400;1002;0
1614756000;1447;0
1614756600;1696;0
1614757200;2052;0
1614757800;2213;0
1614758400;2722;0
1614759000;3153;0
1614759600;3491;0
1614760200;3549;0
1614760800;3876;0
1614761400;4009;0
1614762000;4025;0
1614765000;4330;0
1614765600;4544;0
1614766200;4676;0
1614766800;4709;0
1614767400;4749;0
1614768000;4817;0
1614768600;4935;0
1614769200;4957;0
1614770400;4976;0
1614772800;5163;0
1614773400;5240;0
1614774000;5315;0
1614774600;5444;0
1614775200;5501;0
1614775800;5599;0
1614776400;5690;0
1614777000;6193;0
1614777600;6248;0
1614778200;6445;0
1614778800;6528;0
1614779400;6541;0
1614780000;6595;0
1614780600;6664;0
1614781200;6752;0
1614781800;6908;0
1614782400;7053;0
1614783000;7129;0
1614783600;7341;0
1614784200;7390;0
1614784800;7488;0
1614786000;7500;0
1614786600;7764;0
1614787200;8371;0
1614787800;8826;0
1614788400;9443;0
1614789000;10478;0
1614789600;11455;0
1614790200;11954;0
1614790800;12097;0
1614791400;12549;0
1614792000;12676;0
1614792600;12899;0
1614793200;13149;0
1614795600;13160;0
1614796200;13278;0
1614796800;13334;0
1614797400;13366;0
1614798000;13628;0
1614799200;13643;0
1614799800;13791;0
1614800400;13849;0
1614801000;13888;0
1614801600;13914;0
1614802800;13976;0
1614803400;13999;0
1614804000;14036;0
1614804600;14079;0
1614805200;14124;0
1614805800;14260;0
1614806400;14454;0
1614807000;14474;0
1614838200;13;0
1614839400;84;0
1614840000;344;0
1614840600;481;0
1614841200;698;0
1614841800;932;0
1614842400;1311;0
1614843000;1930;0
1614843600;1947;0
1614846600;2037;0
1614847200;2181;0
1614847800;2329;0
1614848400;2564;0
1614849000;2723;0
1614849600;2739;0
1614850200;2873;0
1614850800;3032;0
1614851400;3188;0
1614852000;3345;0
1614852600;3667;0
1614853200;4102;0
1614853800;4210;0
1614854400;4353;0
1614855000;4481;0
1614855600;4580;0
1614861000;4639;0
1614861600;4952;0
1614862200;5317;0
1614862800;5393;0
1614863400;5519;0
1614864000;5581;0
1614864600;5636;0
1614865200;5663;0
1614865800;5730;0
1614867600;5747;0
1614868200;5813;0
1614868800;6055;0
1614869400;6124;0
1614870000;6149;0
1614871200;6172;0
1614871800;6261;0
1614872400;6280;0
1614874200;6312;0
1614875400;6343;0
1614876000;6511;0
1614876600;6699;0
1614877200;6788;0
1614877800;6993;0
1614879000;7207;0
1614879600;7575;0
1614880200;7980;0
1614880800;8097;0
1614883800;8188;0
1614884400;8201;0
1614885600;8215;0
1614886200;8377;0
1614886800;8531;0
1614887400;8753;0
1614888000;8949;0
1614888600;9020;0
1614889200;9032;0
1614889800;9048;0
1614890400;9111;0
1614891000;9392;0
1614891600;9577;0
1614892200;9622;0
1614892800;9653;0
1614893400;9711;0
1614894000;9738;0
1614895200;9755;0
1614895800;9859;0
1614923400;186;0
1614924000;673;0
1614924600;1005;0
1614925200;1311;0
1614925800;1643;0
1614926400;2064;0
1614930000;2171;0
1614930600;2251;0
1614932400;2287;0
1614933000;2522;0
1614933600;2550;0
1614934200;2601;0
1614934800;3122;0
1614935400;3468;0
1614936000;3502;0
1614937200;3512;0
1614938400;3906;0
1614939000;4091;0
1614939600;5001;0
1614940200;5500;0
1614945000;5535;0
1614945600;5729;0
1614947400;5857;0
1614949800;6039;0
1614950400;7090;0
1614951000;7328;0
1614951600;7618;0
1614952200;7638;0
1614953400;7648;0
1614955200;7749;0
1614955800;8062;0
1614956400;8558;0
1614957000;8592;0
1614960000;8615;0
1614960600;8705;0
1614961200;9034;0
1614961800;9269;0
1614962400;9353;0
1614963000;9430;0
1614963600;9701;0
1614964200;9957;0
1614964800;10163;0
1614965400;10325;0
1614966000;10559;0
1614966600;10820;0
1614967200;11000;0
1614967800;11273;0
1614968400;11537;0
1614969000;11799;0
1614969600;12062;0
1614970800;12106;0
1614971400;12249;0
1614972000;12442;0
1614972600;12514;0
1614973200;12619;0
1614973800;12656;0
1614974400;12843;0
1614975000;13071;0
1614975600;13286;0
1614977400;13490;0
1614978000;13561;0
1614978600;13617;0
1615015200;71;0
1615015800;173;0
1615016400;410;0
1615017000;531;0
1615017600;1090;0
1615018200;1407;0
1615018800;1468;0
1615019400;1567;0
1615020000;1595;0
1615020600;1706;0
1615021200;1755;0
1615021800;1951;0
1615022400;2180;0
1615023000;2379;0
1615023600;2540;0
1615024200;2576;0
1615024800;2782;0
1615025400;3163;0
1615026000;3371;0
1615026600;3506;0
1615027200;3652;0
1615027800;3809;0
1615028400;3914;0
1615029000;3977;0
1615029600;4000;0
1615030200;4309;0
1615030800;4483;0
1615031400;4650;0
1615032000;4819;0
1615032600;4890;0
1615033200;4980;0
1615033800;5051;0
1615034400;5478;0
1615035000;5695;0
1615035600;5938;0
1615036200;6310;0
1615036800;6541;0
1615037400;6800;0
1615038000;6881;0
1615038600;7139;0
1615039200;7476;0
1615039800;7791;0
1615040400;7953;0
1615041000;8087;0
1615041600;8181;0
1615042200;8239;0
1615042800;8331;0
1615043400;8765;0
1615044000;9051;0
1615044600;9208;0
1615045200;9279;0
1615045800;9791;0
1615046400;10324;0
1615047000;10451;0
1615047600;10764;0
1615048200;10893;0
1615048800;10922;0
1615049400;10979;0
1615050000;11099;0
1615050600;11182;0
1615051200;11359;0
1615051800;11579;0
1615052400;11800;0
1615053000;12046;0
1615053600;12091;0
1615054200;12311;0
1615054800;12644;0
1615055400;12907;0
1615056000;13185;0
1615056600;13657;0
1615057200;13716;0
1615058400;13726;0
1615059000;13901;0
1615059600;14071;0
1615060200;14384;0
1615060800;14576;0
1615061400;14598;0
1615062000;14779;0
1615062600;14808;0
1615063800;14826;0
1615064400;14880;0
1615065000;15030;0
1615066200;15067;0
1615066800;15161;0
1615103400;14;0
1615104000;39;0
1615104600;80;0
1615105200;160;0
1615105800;245;0
1615106400;262;0
1615107000;274;0
1615107600;468;0
1615108200;553;0
1615108800;722;0
1615109400;979;0
1615110000;1225;0
1615111200;1251;0
1615113000;1262;0
1615113600;1302;0
1615114200;1416;0
1615114800;1474;0
1615115400;1570;0
1615116600;1667;0
1615117200;1705;0
1615118400;1798;0
1615119000;1971;0
1615119600;2027;0
1615120200;2040;0
1615121400;2086;0
1615122000;2156;0
1615122600;2338;0
1615123200;2382;0
1615123800;2475;0
1615124400;2532;0
1615125000;2638;0
1615125600;2692;0
1615126200;2856;0
1615127400;3011;0
1615128600;3087;0
1615129800;3237;0
1615130400;3253;0
1615131000;3371;0
1615131600;3566;0
1615132200;3725;0
1615132800;3799;0
1615133400;3979;0
1615134000;4213;0
1615134600;4325;0
1615135200;4439;0
1615135800;4532;0
1615136400;4662;0
1615137000;4777;0
1615137600;4964;0
1615138200;5083;0
1615138800;5154;0
1615140000;5266;0
1615140600;5344;0
1615141200;5425;0
1615141800;5458;0
1615142400;5499;0
1615143000;5710;0
1615143600;5993;0
1615144200;6289;0
1615144800;6337;0
1615145400;6564;0
1615146000;6634;0
1615146600;6649;0
1615147200;6808;0
1615147800;6976;0
1615148400;7073;0
1615149000;7253;0
1615149600;7416;0
1615150200;7720;0
1615150800;7800;0
1615153800;7813;0
1615154400;7852;0
1615155000;7942;0
1615183200;19;0
1615183800;132;0
1615184400;182;0
1615185000;282;0
1615185600;422;0
1615186800;772;0
1615187400;1076;0
1615188000;1546;0
1615188600;1771;0
1615189200;1783;0
1615191600;1862;0
1615192200;2016;0
1615192800;2145;0
1615193400;2167;0
1615194000;2516;0
1615194600;2752;0
1615195200;3079;0
1615196400;3136;0
1615197000;3200;0
1615197600;3219;0
1615198200;3263;0
1615198800;3387;0
1615201200;3439;0
1615201800;3632;0
1615202400;4018;0
1615203000;4049;0
1615203600;4086;0
1615204200;4425;0
1615204800;4547;0
1615205400;4638;0
1615206000;4873;0
1615206600;5048;0
1615207200;5291;0
1615207800;5306;0
1615208400;5394;0
1615209000;5409;0
1615209600;5548;0
1615210200;5708;0
1615211400;5911;0
1615212000;6085;0
1615212600;6234;0
1615213200;6435;0
1615213800;6454;0
1615216200;6481;0
1615216800;6530;0
1615217400;6709;0
1615218600;6729;0
1615221000;6855;0
1615221600;7030;0
1615222200;7620;0
1615222800;8062;0
1615223400;8599;0
1615224000;8949;0
1615224600;9305;0
1615225200;10024;0
1615225800;10110;0
1615226400;10172;0
1615227000;10263;0
1615230000;10518;0
1615230600;10907;0
1615231200;11111;0
1615231800;11219;0
1615232400;11439;0
1615233000;11594;0
1615233600;11838;0
1615234200;12247;0
1615234800;12473;0
1615235400;12896;0
1615236000;12981;0
1615236600;13022;0
1615237800;13096;0
1615239600;13212;0
1615240200;13364;0
1615240800;13487;0
1615241400;13591;0
1615242600;13689;0
1615243200;13753;0
1615270200;87;0
1615271400;215;0
1615272000;382;0
1615272600;759;0
1615273200;1052;0
1615273800;1468;0
1615274400;1879;0
1615275000;2527;0
1615275600;2813;0
1615276200;3385;0
1615276800;3843;0
1615277400;3928;0
1615278000;4108;0
1615278600;4597;0
1615279200;4718;0
1615279800;4757;0
1615280400;4888;0
1615281600;4985;0
1615282200;5214;0
1615282800;5355;0
1615283400;5518;0
1615284000;5646;0
1615284600;5744;0
1615285200;5815;0
1615286400;5905;0
1615287600;5969;0
1615288800;5994;0
1615289400;6060;0
1615290000;6110;0
1615290600;6124;0
1615291200;6167;0
1615291800;6282;0
1615292400;6451;0
1615293000;6978;0
1615293600;7245;0
1615294200;7432;0
1615294800;7627;0
1615295400;7698;0
1615296000;7769;0
1615297200;7881;0
1615299000;7934;0
1615299600;7951;0
1615300200;7979;0
1615300800;8062;0
1615301400;8089;0
1615302000;8186;0
1615302600;8245;0
1615303200;8298;0
1615303800;8387;0
1615304400;8620;0
1615305000;8671;0
1615305600;8760;0
1615306200;8881;0
1615306800;8967;0
1615307400;9424;0
1615308000;9587;0
1615308600;9721;0
1615309200;9828;0
1615309800;10043;0
1615310400;10101;0
1615311000;10119;0
1615311600;10285;0
1615312200;10404;0
1615312800;10427;0
1615313400;10609;0
1615314000;10746;0
1615314600;11436;0
1615315200;11700;0
1615315800;12158;0
1615316400;12380;0
1615317000;12542;0
1615317600;12724;0
1615318200;12923;0
1615318800;12973;0
1615319400;13003;0
1615321200;13121;0
1615321800;13210;0
1615322400;13280;0
1615323000;13295;0
1615323600;13317;0
1615324200;13485;0
1615326600;13534;0
1615358400;97;0
1615359000;296;0
1615359600;350;0
1615360200;410;0
1615360800;646;0
1615361400;720;0
1615362000;879;0
1615362600;1003;0
1615363200;1446;0
